,province,health_region,date_report,cases,cumulative_cases
28326,Quebec,Lanaudière,2020-06-11,11,4109
28327,Quebec,Lanaudière,2020-06-12,8,4117
28328,Quebec,Lanaudière,2020-06-13,7,4124
28329,Quebec,Lanaudière,2020-06-14,1,4125
28330,Quebec,Lanaudière,2020-06-15,5,4130
28331,Quebec,Lanaudière,2020-06-16,2,4132
28332,Quebec,Lanaudière,2020-06-17,6,4138
28333,Quebec,Lanaudière,2020-06-18,1,4139
28334,Quebec,Lanaudière,2020-06-19,2,4141
28335,Quebec,Lanaudière,2020-06-20,6,4147
28336,Quebec,Lanaudière,2020-06-21,1,4148
28337,Quebec,Lanaudière,2020-06-22,2,4150
28338,Quebec,Lanaudière,2020-06-23,4,4154
28339,Quebec,Lanaudière,2020-06-24,2,4156
28340,Quebec,Lanaudière,2020-06-25,30,4186
28341,Quebec,Lanaudière,2020-06-26,0,4186
28342,Quebec,Lanaudière,2020-06-27,0,4186
28343,Quebec,Lanaudière,2020-06-28,0,4186
28344,Quebec,Lanaudière,2020-06-29,24,4210
28345,Quebec,Lanaudière,2020-06-30,7,4217
28346,Quebec,Lanaudière,2020-07-01,3,4220
28347,Quebec,Lanaudière,2020-07-02,4,4224
28348,Quebec,Lanaudière,2020-07-03,13,4237
28349,Quebec,Lanaudière,2020-07-04,7,4244
28350,Quebec,Lanaudière,2020-07-05,7,4251
28351,Quebec,Lanaudière,2020-07-06,5,4256
28352,Quebec,Lanaudière,2020-07-07,5,4261
28353,Quebec,Lanaudière,2020-07-08,5,4266
28354,Quebec,Lanaudière,2020-07-09,9,4275
28355,Quebec,Lanaudière,2020-07-10,6,4281
28356,Quebec,Lanaudière,2020-07-11,8,4289
28357,Quebec,Lanaudière,2020-07-12,3,4292
28358,Quebec,Lanaudière,2020-07-13,6,4298
28359,Quebec,Lanaudière,2020-07-14,4,4302
28360,Quebec,Lanaudière,2020-07-15,5,4307
28361,Quebec,Lanaudière,2020-07-16,26,4333
28362,Quebec,Lanaudière,2020-07-17,12,4345
28363,Quebec,Lanaudière,2020-07-18,10,4355
28364,Quebec,Lanaudière,2020-07-19,26,4381
28365,Quebec,Lanaudière,2020-07-20,19,4400
28366,Quebec,Lanaudière,2020-07-21,15,4415
28367,Quebec,Lanaudière,2020-07-22,12,4427
28368,Quebec,Lanaudière,2020-07-23,8,4435
28369,Quebec,Lanaudière,2020-07-24,6,4441
28370,Quebec,Lanaudière,2020-07-25,8,4449
28371,Quebec,Lanaudière,2020-07-26,11,4460
28372,Quebec,Lanaudière,2020-07-27,14,4474
28373,Quebec,Lanaudière,2020-07-28,3,4477
28374,Quebec,Lanaudière,2020-07-29,13,4490
28375,Quebec,Lanaudière,2020-07-30,0,4490
28376,Quebec,Lanaudière,2020-07-31,7,4497
28377,Quebec,Lanaudière,2020-08-01,11,4508
28378,Quebec,Lanaudière,2020-08-02,4,4512
28379,Quebec,Lanaudière,2020-08-03,15,4527
28380,Quebec,Lanaudière,2020-08-04,17,4544
28381,Quebec,Lanaudière,2020-08-05,18,4562
28382,Quebec,Lanaudière,2020-08-06,11,4573
28383,Quebec,Lanaudière,2020-08-07,4,4577
28384,Quebec,Lanaudière,2020-08-08,11,4588
28385,Quebec,Lanaudière,2020-08-09,16,4604
28386,Quebec,Lanaudière,2020-08-10,31,4635
28387,Quebec,Lanaudière,2020-08-11,4,4639
28388,Quebec,Lanaudière,2020-08-12,11,4650
28389,Quebec,Lanaudière,2020-08-13,12,4662
28390,Quebec,Lanaudière,2020-08-14,13,4675
28391,Quebec,Lanaudière,2020-08-15,13,4688
28392,Quebec,Lanaudière,2020-08-16,13,4701
28393,Quebec,Lanaudière,2020-08-17,1,4702
28394,Quebec,Lanaudière,2020-08-18,16,4718
28395,Quebec,Lanaudière,2020-08-19,10,4728
28396,Quebec,Lanaudière,2020-08-20,22,4750
28397,Quebec,Lanaudière,2020-08-21,10,4760
28398,Quebec,Lanaudière,2020-08-22,10,4770
28399,Quebec,Lanaudière,2020-08-23,5,4775
28400,Quebec,Lanaudière,2020-08-24,11,4786
28401,Quebec,Lanaudière,2020-08-25,4,4790
28402,Quebec,Lanaudière,2020-08-26,6,4796
28403,Quebec,Lanaudière,2020-08-27,14,4810
28404,Quebec,Lanaudière,2020-08-28,7,4817
28405,Quebec,Lanaudière,2020-08-29,14,4831
28406,Quebec,Lanaudière,2020-08-30,8,4839
28407,Quebec,Lanaudière,2020-08-31,16,4855
28408,Quebec,Lanaudière,2020-09-01,3,4858
28409,Quebec,Lanaudière,2020-09-02,9,4867
28410,Quebec,Lanaudière,2020-09-03,0,4867
28411,Quebec,Lanaudière,2020-09-04,10,4877
28412,Quebec,Lanaudière,2020-09-05,5,4882
28413,Quebec,Lanaudière,2020-09-06,5,4887
28414,Quebec,Lanaudière,2020-09-07,18,4905
28415,Quebec,Lanaudière,2020-09-08,4,4909
28416,Quebec,Lanaudière,2020-09-09,5,4914
28417,Quebec,Lanaudière,2020-09-10,6,4920
28418,Quebec,Lanaudière,2020-09-11,11,4931
28419,Quebec,Lanaudière,2020-09-12,17,4948
28420,Quebec,Lanaudière,2020-09-13,6,4954
28421,Quebec,Lanaudière,2020-09-14,27,4981
28422,Quebec,Lanaudière,2020-09-15,17,4998
28423,Quebec,Lanaudière,2020-09-16,6,5004
28424,Quebec,Lanaudière,2020-09-17,6,5010
28425,Quebec,Lanaudière,2020-09-18,6,5016
28426,Quebec,Lanaudière,2020-09-19,23,5039
28427,Quebec,Lanaudière,2020-09-20,12,5051
28428,Quebec,Lanaudière,2020-09-21,15,5066
28429,Quebec,Lanaudière,2020-09-22,10,5076
28430,Quebec,Lanaudière,2020-09-23,18,5094
28431,Quebec,Lanaudière,2020-09-24,9,5103
28432,Quebec,Lanaudière,2020-09-25,14,5117
28433,Quebec,Lanaudière,2020-09-26,14,5131
28434,Quebec,Lanaudière,2020-09-27,40,5171
28435,Quebec,Lanaudière,2020-09-28,40,5211
28436,Quebec,Lanaudière,2020-09-29,24,5235
28437,Quebec,Lanaudière,2020-09-30,40,5275
28438,Quebec,Lanaudière,2020-10-01,32,5307
28439,Quebec,Lanaudière,2020-10-02,38,5345
28440,Quebec,Lanaudière,2020-10-03,53,5398
28441,Quebec,Lanaudière,2020-10-04,46,5444
28442,Quebec,Lanaudière,2020-10-05,36,5480
28443,Quebec,Lanaudière,2020-10-06,88,5568
28444,Quebec,Lanaudière,2020-10-07,43,5611
28445,Quebec,Lanaudière,2020-10-08,30,5641
28446,Quebec,Lanaudière,2020-10-09,35,5676
28447,Quebec,Lanaudière,2020-10-10,43,5719
28448,Quebec,Lanaudière,2020-10-11,47,5766
28449,Quebec,Lanaudière,2020-10-12,32,5798
28450,Quebec,Lanaudière,2020-10-13,43,5841
28451,Quebec,Lanaudière,2020-10-14,33,5874
28452,Quebec,Lanaudière,2020-10-15,58,5932
28453,Quebec,Lanaudière,2020-10-16,113,6045
28454,Quebec,Lanaudière,2020-10-17,71,6116
28455,Quebec,Lanaudière,2020-10-18,50,6166
28456,Quebec,Lanaudière,2020-10-19,55,6221
28457,Quebec,Lanaudière,2020-10-20,60,6281
28458,Quebec,Lanaudière,2020-10-21,82,6363
28459,Quebec,Lanaudière,2020-10-22,79,6442
28460,Quebec,Lanaudière,2020-10-23,87,6529
28461,Quebec,Lanaudière,2020-10-24,87,6616
28462,Quebec,Lanaudière,2020-10-25,89,6705
28463,Quebec,Lanaudière,2020-10-26,80,6785
28464,Quebec,Lanaudière,2020-10-27,80,6865
28465,Quebec,Lanaudière,2020-10-28,101,6966
28466,Quebec,Lanaudière,2020-10-29,130,7096
28467,Quebec,Lanaudière,2020-10-30,121,7217
28468,Quebec,Lanaudière,2020-10-31,137,7354
28469,Quebec,Lanaudière,2020-11-01,118,7472
28470,Quebec,Lanaudière,2020-11-02,140,7612
28471,Quebec,Lanaudière,2020-11-03,99,7711
28472,Quebec,Lanaudière,2020-11-04,120,7831
28473,Quebec,Lanaudière,2020-11-05,162,7993
28474,Quebec,Lanaudière,2020-11-06,104,8097
28475,Quebec,Lanaudière,2020-11-07,158,8255
28476,Quebec,Lanaudière,2020-11-08,182,8437
28477,Quebec,Lanaudière,2020-11-09,164,8601
28478,Quebec,Lanaudière,2020-11-10,173,8774
28479,Quebec,Lanaudière,2020-11-11,166,8940
28480,Quebec,Lanaudière,2020-11-12,138,9078
28481,Quebec,Lanaudière,2020-11-13,151,9229
28482,Quebec,Lanaudière,2020-11-14,183,9412
28483,Quebec,Lanaudière,2020-11-15,103,9515
28484,Quebec,Lanaudière,2020-11-16,140,9655
28485,Quebec,Lanaudière,2020-11-17,132,9787
28486,Quebec,Lanaudière,2020-11-18,117,9904
28487,Quebec,Lanaudière,2020-11-19,118,10022
28488,Quebec,Lanaudière,2020-11-20,105,10127
28489,Quebec,Lanaudière,2020-11-21,115,10242
28490,Quebec,Lanaudière,2020-11-22,109,10351
28491,Quebec,Lanaudière,2020-11-23,142,10493
28492,Quebec,Lanaudière,2020-11-24,103,10596
28493,Quebec,Lanaudière,2020-11-25,158,10754
28494,Quebec,Lanaudière,2020-11-26,93,10847
28495,Quebec,Lanaudière,2020-11-27,110,10957
28496,Quebec,Lanaudière,2020-11-28,120,11077
28497,Quebec,Lanaudière,2020-11-29,95,11172
28498,Quebec,Lanaudière,2020-11-30,106,11278
28499,Quebec,Lanaudière,2020-12-01,89,11367
28500,Quebec,Lanaudière,2020-12-02,103,11470
28501,Quebec,Lanaudière,2020-12-03,149,11619
28502,Quebec,Lanaudière,2020-12-04,116,11735
28503,Quebec,Lanaudière,2020-12-05,82,11817
28504,Quebec,Lanaudière,2020-12-06,143,11960
28505,Quebec,Lanaudière,2020-12-07,160,12120
28506,Quebec,Lanaudière,2020-12-08,102,12222
28507,Quebec,Lanaudière,2020-12-09,97,12319
28508,Quebec,Lanaudière,2020-12-10,129,12448
28509,Quebec,Lanaudière,2020-12-11,85,12533
28510,Quebec,Lanaudière,2020-12-12,138,12671
28511,Quebec,Lanaudière,2020-12-13,121,12792
28512,Quebec,Lanaudière,2020-12-14,137,12929
28513,Quebec,Lanaudière,2020-12-15,125,13054
28514,Quebec,Lanaudière,2020-12-16,110,13164
28515,Quebec,Lanaudière,2020-12-17,138,13302
28516,Quebec,Lanaudière,2020-12-18,104,13406
28517,Quebec,Lanaudière,2020-12-19,120,13526
28518,Quebec,Lanaudière,2020-12-20,107,13633
28519,Quebec,Lanaudière,2020-12-21,158,13791
28520,Quebec,Lanaudière,2020-12-22,116,13907
28521,Quebec,Lanaudière,2020-12-23,167,14074
28522,Quebec,Lanaudière,2020-12-24,141,14215
28523,Quebec,Lanaudière,2020-12-25,0,14215
28524,Quebec,Lanaudière,2020-12-26,0,14215
28525,Quebec,Lanaudière,2020-12-27,387,14602
28526,Quebec,Lanaudière,2020-12-28,106,14708
28527,Quebec,Lanaudière,2020-12-29,123,14831
28528,Quebec,Lanaudière,2020-12-30,144,14975
28529,Quebec,Lanaudière,2020-12-31,148,15123
28530,Quebec,Lanaudière,2021-01-01,0,15123
28531,Quebec,Lanaudière,2021-01-02,0,15123
28532,Quebec,Lanaudière,2021-01-03,444,15567
28533,Quebec,Lanaudière,2021-01-04,157,15724
28534,Quebec,Lanaudière,2021-01-05,174,15898
28535,Quebec,Lanaudière,2021-01-06,189,16087
28536,Quebec,Laurentides,2020-01-25,0,0
28537,Quebec,Laurentides,2020-01-26,0,0
28538,Quebec,Laurentides,2020-01-27,0,0
28539,Quebec,Laurentides,2020-01-28,0,0
28540,Quebec,Laurentides,2020-01-29,0,0
28541,Quebec,Laurentides,2020-01-30,0,0
28542,Quebec,Laurentides,2020-01-31,0,0
28543,Quebec,Laurentides,2020-02-01,0,0
28544,Quebec,Laurentides,2020-02-02,0,0
28545,Quebec,Laurentides,2020-02-03,0,0
28546,Quebec,Laurentides,2020-02-04,0,0
28547,Quebec,Laurentides,2020-02-05,0,0
28548,Quebec,Laurentides,2020-02-06,0,0
28549,Quebec,Laurentides,2020-02-07,0,0
28550,Quebec,Laurentides,2020-02-08,0,0
28551,Quebec,Laurentides,2020-02-09,0,0
28552,Quebec,Laurentides,2020-02-10,0,0
28553,Quebec,Laurentides,2020-02-11,0,0
28554,Quebec,Laurentides,2020-02-12,0,0
28555,Quebec,Laurentides,2020-02-13,0,0
28556,Quebec,Laurentides,2020-02-14,0,0
28557,Quebec,Laurentides,2020-02-15,0,0
28558,Quebec,Laurentides,2020-02-16,0,0
28559,Quebec,Laurentides,2020-02-17,0,0
28560,Quebec,Laurentides,2020-02-18,0,0
28561,Quebec,Laurentides,2020-02-19,0,0
28562,Quebec,Laurentides,2020-02-20,0,0
28563,Quebec,Laurentides,2020-02-21,0,0
28564,Quebec,Laurentides,2020-02-22,0,0
28565,Quebec,Laurentides,2020-02-23,0,0
28566,Quebec,Laurentides,2020-02-24,0,0
28567,Quebec,Laurentides,2020-02-25,0,0
28568,Quebec,Laurentides,2020-02-26,0,0
28569,Quebec,Laurentides,2020-02-27,0,0
28570,Quebec,Laurentides,2020-02-28,0,0
28571,Quebec,Laurentides,2020-02-29,0,0
28572,Quebec,Laurentides,2020-03-01,0,0
28573,Quebec,Laurentides,2020-03-02,0,0
28574,Quebec,Laurentides,2020-03-03,0,0
28575,Quebec,Laurentides,2020-03-04,0,0
28576,Quebec,Laurentides,2020-03-05,1,1
28577,Quebec,Laurentides,2020-03-06,0,1
28578,Quebec,Laurentides,2020-03-07,0,1
28579,Quebec,Laurentides,2020-03-08,0,1
28580,Quebec,Laurentides,2020-03-09,0,1
28581,Quebec,Laurentides,2020-03-10,0,1
28582,Quebec,Laurentides,2020-03-11,0,1
28583,Quebec,Laurentides,2020-03-12,1,2
28584,Quebec,Laurentides,2020-03-13,0,2
28585,Quebec,Laurentides,2020-03-14,0,2
28586,Quebec,Laurentides,2020-03-15,1,3
28587,Quebec,Laurentides,2020-03-16,0,3
28588,Quebec,Laurentides,2020-03-17,4,7
28589,Quebec,Laurentides,2020-03-18,1,8
28590,Quebec,Laurentides,2020-03-19,1,9
28591,Quebec,Laurentides,2020-03-20,1,10
28592,Quebec,Laurentides,2020-03-21,4,14
28593,Quebec,Laurentides,2020-03-22,3,17
28594,Quebec,Laurentides,2020-03-23,13,30
28595,Quebec,Laurentides,2020-03-24,14,44
28596,Quebec,Laurentides,2020-03-25,6,50
28597,Quebec,Laurentides,2020-03-26,11,61
28598,Quebec,Laurentides,2020-03-27,20,81
28599,Quebec,Laurentides,2020-03-28,27,108
28600,Quebec,Laurentides,2020-03-29,12,120
28601,Quebec,Laurentides,2020-03-30,49,169
28602,Quebec,Laurentides,2020-03-31,30,199
28603,Quebec,Laurentides,2020-04-01,64,263
28604,Quebec,Laurentides,2020-04-02,27,290
28605,Quebec,Laurentides,2020-04-03,29,319
28606,Quebec,Laurentides,2020-04-04,52,371
28607,Quebec,Laurentides,2020-04-05,37,408
28608,Quebec,Laurentides,2020-04-06,5,413
28609,Quebec,Laurentides,2020-04-07,34,447
28610,Quebec,Laurentides,2020-04-08,12,459
28611,Quebec,Laurentides,2020-04-09,57,516
28612,Quebec,Laurentides,2020-04-10,29,545
28613,Quebec,Laurentides,2020-04-11,23,568
28614,Quebec,Laurentides,2020-04-12,13,581
28615,Quebec,Laurentides,2020-04-13,54,635
28616,Quebec,Laurentides,2020-04-14,28,663
28617,Quebec,Laurentides,2020-04-15,27,690
28618,Quebec,Laurentides,2020-04-16,37,727
28619,Quebec,Laurentides,2020-04-17,50,777
28620,Quebec,Laurentides,2020-04-18,36,813
28621,Quebec,Laurentides,2020-04-19,31,844
28622,Quebec,Laurentides,2020-04-20,25,869
28623,Quebec,Laurentides,2020-04-21,37,906
28624,Quebec,Laurentides,2020-04-22,30,936
28625,Quebec,Laurentides,2020-04-23,31,967
28626,Quebec,Laurentides,2020-04-24,38,1005
28627,Quebec,Laurentides,2020-04-25,51,1056
28628,Quebec,Laurentides,2020-04-26,40,1096
28629,Quebec,Laurentides,2020-04-27,37,1133
28630,Quebec,Laurentides,2020-04-28,50,1183
28631,Quebec,Laurentides,2020-04-29,58,1241
28632,Quebec,Laurentides,2020-04-30,42,1283
28633,Quebec,Laurentides,2020-05-01,45,1328
28634,Quebec,Laurentides,2020-05-02,43,1371
28635,Quebec,Laurentides,2020-05-03,41,1412
28636,Quebec,Laurentides,2020-05-04,45,1457
28637,Quebec,Laurentides,2020-05-05,60,1517
28638,Quebec,Laurentides,2020-05-06,69,1586
28639,Quebec,Laurentides,2020-05-07,74,1660
28640,Quebec,Laurentides,2020-05-08,46,1706
28641,Quebec,Laurentides,2020-05-09,73,1779
28642,Quebec,Laurentides,2020-05-10,54,1833
28643,Quebec,Laurentides,2020-05-11,39,1872
28644,Quebec,Laurentides,2020-05-12,69,1941
28645,Quebec,Laurentides,2020-05-13,71,2012
28646,Quebec,Laurentides,2020-05-14,63,2075
28647,Quebec,Laurentides,2020-05-15,81,2156
28648,Quebec,Laurentides,2020-05-16,35,2191
28649,Quebec,Laurentides,2020-05-17,69,2260
28650,Quebec,Laurentides,2020-05-18,60,2320
28651,Quebec,Laurentides,2020-05-19,42,2362
28652,Quebec,Laurentides,2020-05-20,59,2421
28653,Quebec,Laurentides,2020-05-21,55,2476
28654,Quebec,Laurentides,2020-05-22,62,2538
28655,Quebec,Laurentides,2020-05-23,51,2589
28656,Quebec,Laurentides,2020-05-24,64,2653
28657,Quebec,Laurentides,2020-05-25,44,2697
28658,Quebec,Laurentides,2020-05-26,46,2743
28659,Quebec,Laurentides,2020-05-27,25,2768
28660,Quebec,Laurentides,2020-05-28,37,2805
28661,Quebec,Laurentides,2020-05-29,22,2827
28662,Quebec,Laurentides,2020-05-30,52,2879
28663,Quebec,Laurentides,2020-05-31,37,2916
28664,Quebec,Laurentides,2020-06-01,53,2969
28665,Quebec,Laurentides,2020-06-02,15,2984
28666,Quebec,Laurentides,2020-06-03,0,2984
28667,Quebec,Laurentides,2020-06-04,37,3021
28668,Quebec,Laurentides,2020-06-05,17,3038
28669,Quebec,Laurentides,2020-06-06,30,3068
28670,Quebec,Laurentides,2020-06-07,19,3087
28671,Quebec,Laurentides,2020-06-08,11,3098
28672,Quebec,Laurentides,2020-06-09,5,3103
28673,Quebec,Laurentides,2020-06-10,13,3116
28674,Quebec,Laurentides,2020-06-11,4,3120
28675,Quebec,Laurentides,2020-06-12,12,3132
28676,Quebec,Laurentides,2020-06-13,19,3151
28677,Quebec,Laurentides,2020-06-14,10,3161
28678,Quebec,Laurentides,2020-06-15,25,3186
28679,Quebec,Laurentides,2020-06-16,15,3201
28680,Quebec,Laurentides,2020-06-17,18,3219
28681,Quebec,Laurentides,2020-06-18,13,3232
28682,Quebec,Laurentides,2020-06-19,29,3261
28683,Quebec,Laurentides,2020-06-20,20,3281
28684,Quebec,Laurentides,2020-06-21,18,3299
28685,Quebec,Laurentides,2020-06-22,13,3312
28686,Quebec,Laurentides,2020-06-23,15,3327
28687,Quebec,Laurentides,2020-06-24,12,3339
28688,Quebec,Laurentides,2020-06-25,19,3358
28689,Quebec,Laurentides,2020-06-26,0,3358
28690,Quebec,Laurentides,2020-06-27,0,3358
28691,Quebec,Laurentides,2020-06-28,0,3358
28692,Quebec,Laurentides,2020-06-29,60,3418
28693,Quebec,Laurentides,2020-06-30,16,3434
28694,Quebec,Laurentides,2020-07-01,14,3448
28695,Quebec,Laurentides,2020-07-02,8,3456
28696,Quebec,Laurentides,2020-07-03,20,3476
28697,Quebec,Laurentides,2020-07-04,18,3494
28698,Quebec,Laurentides,2020-07-05,16,3510
28699,Quebec,Laurentides,2020-07-06,10,3520
28700,Quebec,Laurentides,2020-07-07,14,3534
28701,Quebec,Laurentides,2020-07-08,11,3545
28702,Quebec,Laurentides,2020-07-09,12,3557
28703,Quebec,Laurentides,2020-07-10,15,3572
28704,Quebec,Laurentides,2020-07-11,12,3584
28705,Quebec,Laurentides,2020-07-12,14,3598
28706,Quebec,Laurentides,2020-07-13,11,3609
28707,Quebec,Laurentides,2020-07-14,13,3622
28708,Quebec,Laurentides,2020-07-15,10,3632
28709,Quebec,Laurentides,2020-07-16,11,3643
28710,Quebec,Laurentides,2020-07-17,8,3651
28711,Quebec,Laurentides,2020-07-18,15,3666
28712,Quebec,Laurentides,2020-07-19,10,3676
28713,Quebec,Laurentides,2020-07-20,9,3685
28714,Quebec,Laurentides,2020-07-21,15,3700
28715,Quebec,Laurentides,2020-07-22,13,3713
28716,Quebec,Laurentides,2020-07-23,14,3727
28717,Quebec,Laurentides,2020-07-24,18,3745
28718,Quebec,Laurentides,2020-07-25,18,3763
28719,Quebec,Laurentides,2020-07-26,22,3785
28720,Quebec,Laurentides,2020-07-27,23,3808
28721,Quebec,Laurentides,2020-07-28,15,3823
28722,Quebec,Laurentides,2020-07-29,20,3843
28723,Quebec,Laurentides,2020-07-30,0,3843
28724,Quebec,Laurentides,2020-07-31,34,3877
28725,Quebec,Laurentides,2020-08-01,20,3897
28726,Quebec,Laurentides,2020-08-02,23,3920
28727,Quebec,Laurentides,2020-08-03,17,3937
28728,Quebec,Laurentides,2020-08-04,24,3961
28729,Quebec,Laurentides,2020-08-05,29,3990
28730,Quebec,Laurentides,2020-08-06,13,4003
28731,Quebec,Laurentides,2020-08-07,19,4022
28732,Quebec,Laurentides,2020-08-08,9,4031
28733,Quebec,Laurentides,2020-08-09,16,4047
28734,Quebec,Laurentides,2020-08-10,9,4056
28735,Quebec,Laurentides,2020-08-11,12,4068
28736,Quebec,Laurentides,2020-08-12,10,4078
28737,Quebec,Laurentides,2020-08-13,7,4085
28738,Quebec,Laurentides,2020-08-14,6,4091
28739,Quebec,Laurentides,2020-08-15,9,4100
28740,Quebec,Laurentides,2020-08-16,4,4104
28741,Quebec,Laurentides,2020-08-17,4,4108
28742,Quebec,Laurentides,2020-08-18,3,4111
28743,Quebec,Laurentides,2020-08-19,3,4114
28744,Quebec,Laurentides,2020-08-20,10,4124
28745,Quebec,Laurentides,2020-08-21,11,4135
28746,Quebec,Laurentides,2020-08-22,9,4144
28747,Quebec,Laurentides,2020-08-23,4,4148
28748,Quebec,Laurentides,2020-08-24,5,4153
28749,Quebec,Laurentides,2020-08-25,9,4162
28750,Quebec,Laurentides,2020-08-26,8,4170
28751,Quebec,Laurentides,2020-08-27,22,4192
28752,Quebec,Laurentides,2020-08-28,10,4202
28753,Quebec,Laurentides,2020-08-29,16,4218
28754,Quebec,Laurentides,2020-08-30,11,4229
28755,Quebec,Laurentides,2020-08-31,8,4237
28756,Quebec,Laurentides,2020-09-01,6,4243
28757,Quebec,Laurentides,2020-09-02,12,4255
28758,Quebec,Laurentides,2020-09-03,18,4273
28759,Quebec,Laurentides,2020-09-04,12,4285
28760,Quebec,Laurentides,2020-09-05,5,4290
28761,Quebec,Laurentides,2020-09-06,18,4308
28762,Quebec,Laurentides,2020-09-07,10,4318
28763,Quebec,Laurentides,2020-09-08,2,4320
28764,Quebec,Laurentides,2020-09-09,4,4324
28765,Quebec,Laurentides,2020-09-10,9,4333
28766,Quebec,Laurentides,2020-09-11,10,4343
28767,Quebec,Laurentides,2020-09-12,7,4350
28768,Quebec,Laurentides,2020-09-13,26,4376
28769,Quebec,Laurentides,2020-09-14,10,4386
28770,Quebec,Laurentides,2020-09-15,3,4389
28771,Quebec,Laurentides,2020-09-16,13,4402
28772,Quebec,Laurentides,2020-09-17,18,4420
28773,Quebec,Laurentides,2020-09-18,7,4427
28774,Quebec,Laurentides,2020-09-19,23,4450
28775,Quebec,Laurentides,2020-09-20,17,4467
28776,Quebec,Laurentides,2020-09-21,39,4506
28777,Quebec,Laurentides,2020-09-22,25,4531
28778,Quebec,Laurentides,2020-09-23,26,4557
28779,Quebec,Laurentides,2020-09-24,20,4577
28780,Quebec,Laurentides,2020-09-25,16,4593
28781,Quebec,Laurentides,2020-09-26,31,4624
28782,Quebec,Laurentides,2020-09-27,42,4666
28783,Quebec,Laurentides,2020-09-28,37,4703
28784,Quebec,Laurentides,2020-09-29,25,4728
28785,Quebec,Laurentides,2020-09-30,47,4775
28786,Quebec,Laurentides,2020-10-01,63,4838
28787,Quebec,Laurentides,2020-10-02,36,4874
28788,Quebec,Laurentides,2020-10-03,63,4937
28789,Quebec,Laurentides,2020-10-04,74,5011
28790,Quebec,Laurentides,2020-10-05,57,5068
28791,Quebec,Laurentides,2020-10-06,74,5142
28792,Quebec,Laurentides,2020-10-07,49,5191
28793,Quebec,Laurentides,2020-10-08,70,5261
28794,Quebec,Laurentides,2020-10-09,54,5315
28795,Quebec,Laurentides,2020-10-10,51,5366
28796,Quebec,Laurentides,2020-10-11,48,5414
28797,Quebec,Laurentides,2020-10-12,36,5450
28798,Quebec,Laurentides,2020-10-13,45,5495
28799,Quebec,Laurentides,2020-10-14,76,5571
28800,Quebec,Laurentides,2020-10-15,49,5620
28801,Quebec,Laurentides,2020-10-16,48,5668
28802,Quebec,Laurentides,2020-10-17,69,5737
28803,Quebec,Laurentides,2020-10-18,52,5789
28804,Quebec,Laurentides,2020-10-19,17,5806
28805,Quebec,Laurentides,2020-10-20,41,5847
28806,Quebec,Laurentides,2020-10-21,51,5898
28807,Quebec,Laurentides,2020-10-22,37,5935
28808,Quebec,Laurentides,2020-10-23,32,5967
28809,Quebec,Laurentides,2020-10-24,43,6010
28810,Quebec,Laurentides,2020-10-25,42,6052
28811,Quebec,Laurentides,2020-10-26,47,6099
28812,Quebec,Laurentides,2020-10-27,44,6143
28813,Quebec,Laurentides,2020-10-28,42,6185
28814,Quebec,Laurentides,2020-10-29,33,6218
28815,Quebec,Laurentides,2020-10-30,70,6288
28816,Quebec,Laurentides,2020-10-31,44,6332
28817,Quebec,Laurentides,2020-11-01,51,6383
28818,Quebec,Laurentides,2020-11-02,46,6429
28819,Quebec,Laurentides,2020-11-03,42,6471
28820,Quebec,Laurentides,2020-11-04,74,6545
28821,Quebec,Laurentides,2020-11-05,61,6606
28822,Quebec,Laurentides,2020-11-06,67,6673
28823,Quebec,Laurentides,2020-11-07,63,6736
28824,Quebec,Laurentides,2020-11-08,84,6820
28825,Quebec,Laurentides,2020-11-09,46,6866
28826,Quebec,Laurentides,2020-11-10,66,6932
28827,Quebec,Laurentides,2020-11-11,92,7024
28828,Quebec,Laurentides,2020-11-12,66,7090
28829,Quebec,Laurentides,2020-11-13,66,7156
28830,Quebec,Laurentides,2020-11-14,83,7239
28831,Quebec,Laurentides,2020-11-15,56,7295
28832,Quebec,Laurentides,2020-11-16,73,7368
28833,Quebec,Laurentides,2020-11-17,20,7388
28834,Quebec,Laurentides,2020-11-18,52,7440
28835,Quebec,Laurentides,2020-11-19,35,7475
28836,Quebec,Laurentides,2020-11-20,37,7512
28837,Quebec,Laurentides,2020-11-21,49,7561
28838,Quebec,Laurentides,2020-11-22,44,7605
28839,Quebec,Laurentides,2020-11-23,41,7646
28840,Quebec,Laurentides,2020-11-24,37,7683
28841,Quebec,Laurentides,2020-11-25,27,7710
28842,Quebec,Laurentides,2020-11-26,54,7764
28843,Quebec,Laurentides,2020-11-27,35,7799
28844,Quebec,Laurentides,2020-11-28,45,7844
28845,Quebec,Laurentides,2020-11-29,59,7903
28846,Quebec,Laurentides,2020-11-30,46,7949
28847,Quebec,Laurentides,2020-12-01,35,7984
28848,Quebec,Laurentides,2020-12-02,43,8027
28849,Quebec,Laurentides,2020-12-03,50,8077
28850,Quebec,Laurentides,2020-12-04,67,8144
28851,Quebec,Laurentides,2020-12-05,70,8214
28852,Quebec,Laurentides,2020-12-06,73,8287
28853,Quebec,Laurentides,2020-12-07,74,8361
28854,Quebec,Laurentides,2020-12-08,64,8425
28855,Quebec,Laurentides,2020-12-09,0,8425
28856,Quebec,Laurentides,2020-12-10,64,8489
28857,Quebec,Laurentides,2020-12-11,104,8593
28858,Quebec,Laurentides,2020-12-12,78,8671
